city,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
gdansk,35.44,2.0,4.0,4.0,2024.0,54.31062,18.60865,5.23,2.0,1.413,2.848,0.786,0.368,0.685,2.488,0.736,condominium,no,yes,yes,no,no,450000
gdansk,80.5,4.0,,5.0,2015.0,54.38397,18.59056,5.65,35.0,0.459,0.567,0.547,0.054,0.029,1.21,0.134,condominium,no,no,yes,no,no,1550000
gdansk,53.0,3.0,8.0,10.0,1976.0,54.3613,18.5929,4.2,10.0,0.305,1.212,0.24,0.162,0.334,2.157,0.158,cooperative,no,no,yes,no,yes,640000
gdansk,57.0,2.0,,2.0,1930.0,54.4208827,18.5680384,9.72,16.0,0.386,0.632,0.312,0.407,0.037,0.522,0.246,condominium,no,no,no,no,yes,1059000
gdansk,33.2,1.0,4.0,5.0,2018.0,54.34317,18.65603,0.7,21.0,0.15,0.133,0.277,0.63,0.093,1.346,0.291,condominium,no,yes,yes,no,yes,759000
gdansk,62.7,3.0,3.0,4.0,1980.0,54.35651,18.58519,4.56,22.0,0.397,0.668,0.415,0.244,0.068,2.86,0.166,condominium,no,no,no,no,yes,699000
gdansk,51.56,3.0,,5.0,2013.0,54.33103916,18.55851173,6.54,9.0,0.783,2.168,0.455,0.078,0.398,2.747,0.117,condominium,yes,no,yes,no,no,639000
gdansk,49.7,2.0,4.0,4.0,1900.0,54.36274,18.64721,1.56,11.0,0.271,0.603,0.592,0.576,0.17,0.684,0.618,condominium,no,no,no,no,yes,699000
gdansk,54.5,3.0,1.0,4.0,1975.0,54.40632,18.59117,7.54,20.0,0.145,1.067,0.336,0.186,0.201,1.707,0.307,condominium,no,yes,yes,no,yes,729000
gdansk,50.26,2.0,,4.0,2017.0,54.3067092,18.61272812,5.46,1.0,1.463,3.352,1.171,0.806,1.001,2.728,0.381,condominium,no,yes,yes,no,no,650000
gdansk,42.3,2.0,3.0,3.0,1960.0,54.35611,18.65013,0.8,50.0,0.157,0.193,0.361,0.252,0.081,0.029,0.115,condominium,no,yes,no,no,yes,980000
gdansk,27.38,1.0,1.0,5.0,2022.0,54.4065,18.5738,8.22,17.0,0.456,0.506,0.363,0.227,0.153,1.143,0.466,condominium,yes,no,yes,no,no,473768
gdansk,43.8,2.0,3.0,4.0,1980.0,54.4239,18.5859,9.4,15.0,0.071,0.331,0.635,0.178,0.379,1.215,0.306,cooperative,yes,yes,no,no,yes,769000
gdansk,63.8,3.0,7.0,10.0,1980.0,54.3955,18.6049,6.05,13.0,0.268,1.03,0.294,0.19,0.199,1.856,0.429,cooperative,yes,yes,yes,no,yes,893000
gdansk,61.08,3.0,3.0,3.0,2008.0,54.349844,18.569426,5.51,5.0,0.877,1.219,0.274,0.232,0.569,4.044,0.47,condominium,no,no,no,yes,no,749000
gdansk,67.93,3.0,3.0,3.0,1956.0,54.38807,18.616602,4.95,6.0,0.35,0.717,0.468,0.557,0.509,1.197,0.514,condominium,no,yes,no,no,yes,895000
gdansk,75.0,3.0,4.0,4.0,1955.0,54.349611,18.655481,0.07,142.0,0.362,0.818,0.184,0.199,0.053,0.719,0.25,condominium,no,no,no,no,yes,1699000
gdansk,52.0,2.0,,4.0,2016.0,54.406705,18.6198885,6.76,2.0,0.653,1.971,0.449,0.655,0.42,3.206,0.595,condominium,yes,yes,yes,yes,yes,1329000
gdansk,80.4,5.0,,10.0,1975.0,54.39524,18.594674,6.4,17.0,0.117,1.205,0.224,0.21,0.378,1.99,0.242,condominium,no,no,yes,no,yes,960000
gdansk,72.7,3.0,3.0,5.0,2023.0,54.383,18.58986,5.61,31.0,0.41,0.563,0.579,0.118,0.038,1.205,0.126,condominium,no,yes,yes,no,no,1780000
gdansk,40.26,2.0,3.0,3.0,2011.0,54.32309,18.5612,6.71,1.0,0.572,2.321,0.964,0.761,0.411,1.852,0.653,condominium,no,yes,no,no,yes,549000
gdansk,59.25,4.0,1.0,4.0,2024.0,54.324881,18.6345344,3.01,9.0,0.367,2.333,0.348,0.169,0.789,3.558,0.295,condominium,no,yes,yes,no,no,567000
gdansk,53.9,3.0,5.0,10.0,1969.0,54.4413042,18.5718923,11.53,0.0,1.305,2.138,2.059,1.955,1.371,1.461,1.381,cooperative,no,yes,yes,no,yes,639000
gdansk,73.7,4.0,4.0,4.0,1979.0,54.35998,18.5869,4.53,22.0,0.186,1.029,0.192,0.255,0.169,2.472,0.185,condominium,no,yes,no,no,yes,899000
gdansk,69.0,3.0,,4.0,2013.0,54.31863,18.56768,6.58,1.0,0.877,2.32,0.537,0.665,0.433,1.266,0.834,condominium,no,no,yes,yes,no,690000
gdansk,30.0,1.0,3.0,11.0,1973.0,54.4088758,18.5947211,7.66,31.0,0.297,1.195,0.258,0.187,0.2,1.723,0.14,condominium,no,no,yes,no,no,539000
gdansk,42.0,2.0,7.0,16.0,2006.0,54.4088758,18.5947211,7.66,31.0,0.297,1.195,0.258,0.187,0.2,1.723,0.14,condominium,no,no,yes,no,no,690000
gdansk,82.0,3.0,2.0,6.0,2010.0,54.379,18.57787,5.95,6.0,0.263,0.365,0.339,0.626,0.368,1.89,0.366,condominium,no,yes,yes,yes,no,1160000
gdansk,38.0,2.0,4.0,10.0,,54.40134,18.59489,6.95,15.0,0.381,1.583,0.415,0.47,0.107,2.272,0.453,condominium,no,yes,yes,no,yes,460000
gdansk,69.0,3.0,1.0,4.0,2013.0,54.31863,18.56768,6.58,1.0,0.877,2.32,0.537,0.665,0.433,1.266,0.834,condominium,no,no,yes,yes,no,690000
gdansk,61.0,4.0,5.0,10.0,1980.0,54.3866156,18.6471304,4.17,0.0,0.811,0.826,1.243,0.883,0.712,1.833,0.995,cooperative,no,yes,yes,no,yes,715000
gdansk,63.56,4.0,4.0,4.0,1978.0,54.3564294,18.6203736,2.34,7.0,0.381,0.912,0.491,0.373,0.189,1.737,0.404,condominium,no,yes,no,no,yes,750000
gdansk,67.1,3.0,,8.0,1979.0,54.3740616620129,18.5614244189759,6.62,6.0,0.246,1.1,0.322,1.759,0.362,3.003,1.526,condominium,no,yes,yes,no,no,760000
gdansk,53.4,2.0,4.0,4.0,1982.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,no,no,no,yes,539000
gdansk,87.8,3.0,2.0,4.0,1967.0,54.37871,18.60791,4.44,52.0,0.128,0.017,0.203,0.2,0.002,0.058,0.059,condominium,no,yes,no,no,yes,1199000
gdansk,61.54,3.0,1.0,3.0,2010.0,54.34773,18.56199,5.99,11.0,0.467,1.73,0.303,0.247,0.323,4.522,0.345,condominium,no,yes,yes,yes,no,769000
gdansk,44.0,2.0,3.0,4.0,2016.0,54.3438,18.5277,8.24,0.0,1.302,1.312,0.552,0.764,0.788,4.917,0.866,condominium,no,yes,yes,no,no,550000
gdansk,66.23,3.0,2.0,3.0,1930.0,54.38671,18.60707,5.16,24.0,0.186,0.142,0.176,0.445,0.204,0.873,0.082,condominium,no,no,no,no,yes,889000
gdansk,53.4,2.0,4.0,4.0,1982.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,no,no,no,yes,539000
gdansk,49.7,3.0,1.0,3.0,1955.0,54.38835,18.61504,5.03,12.0,0.289,0.666,0.547,0.552,0.405,1.175,0.408,condominium,no,no,no,no,yes,699000
gdansk,68.79,3.0,,3.0,2020.0,54.3346687,18.5910839,4.42,6.0,0.465,0.059,0.538,0.463,0.221,3.31,0.513,condominium,no,no,yes,no,no,849999
gdansk,62.32,3.0,,3.0,2010.0,54.3467862,18.5824304,4.67,3.0,0.647,0.577,0.337,0.263,0.558,3.907,0.933,condominium,yes,no,no,no,no,799000
gdansk,110.0,5.0,,2.0,1906.0,54.37426,18.61102,3.95,23.0,0.378,0.523,0.324,0.47,0.087,0.421,0.084,condominium,yes,yes,no,no,yes,1960000
gdansk,88.3,4.0,1.0,5.0,2007.0,54.41351,18.60179,7.9,14.0,0.371,1.374,0.519,0.239,0.22,1.976,0.449,condominium,no,no,yes,no,no,1497000
gdansk,33.34,2.0,4.0,5.0,2022.0,54.3520252,18.6466384,0.58,90.0,0.562,0.36,0.217,0.4,0.055,0.464,0.066,condominium,no,yes,yes,no,no,850000
gdansk,84.47,4.0,,2.0,,54.37437,18.61281,3.87,19.0,0.352,0.569,0.208,0.516,0.027,0.353,0.08,condominium,no,no,no,no,yes,1097000
gdansk,45.32,2.0,5.0,8.0,,54.35842,18.65463,1.01,23.0,0.138,0.248,0.397,0.2,0.22,0.366,0.071,condominium,no,no,yes,no,no,970940
gdansk,82.38,4.0,6.0,8.0,,54.35842,18.65463,1.01,23.0,0.138,0.248,0.397,0.2,0.22,0.366,0.071,condominium,no,no,yes,no,no,1353164
gdansk,57.35,3.0,,5.0,,54.34865,18.59126,4.09,9.0,0.541,0.308,0.369,0.396,0.358,3.511,0.439,condominium,no,no,yes,no,no,762356
gdansk,46.2,2.0,3.0,16.0,2009.0,54.37916,18.57717,6.0,6.0,0.31,0.388,0.381,0.658,0.415,1.936,0.413,condominium,no,yes,yes,yes,no,755000
gdansk,44.77,2.0,3.0,3.0,2015.0,54.32448,18.55969,6.74,1.0,0.571,2.329,0.855,0.678,0.298,2.031,0.616,condominium,no,yes,yes,no,yes,509000
gdansk,47.0,2.0,,3.0,2018.0,54.34402,18.66928,1.13,6.0,0.347,0.961,0.436,0.761,0.393,0.545,0.588,condominium,no,yes,no,no,no,1050000
gdansk,50.2,3.0,,7.0,1982.0,54.3935,18.599,6.08,19.0,0.2,0.897,0.113,0.12,0.441,1.71,0.066,cooperative,no,no,yes,no,yes,670000
gdansk,75.45,4.0,2.0,3.0,2007.0,54.371882,18.5246058,8.78,6.0,0.094,2.291,0.245,1.953,0.237,,0.403,condominium,yes,yes,no,no,no,779000
gdansk,42.71,2.0,,3.0,2011.0,54.3483116,18.6361384,1.19,17.0,0.483,0.217,0.29,0.875,0.288,1.166,0.346,condominium,no,no,yes,no,no,799000
gdansk,30.0,1.0,3.0,11.0,1973.0,54.4084,18.59623,7.57,28.0,0.295,1.301,0.181,0.173,0.127,1.834,0.213,condominium,no,yes,yes,no,yes,539000
gdansk,85.97,4.0,6.0,12.0,1993.0,54.40434,18.61157,6.71,9.0,0.499,2.057,0.539,0.41,0.345,2.849,0.119,condominium,no,yes,yes,no,yes,1356000
gdansk,59.0,3.0,2.0,4.0,1975.0,54.4038,18.637,6.16,8.0,0.503,1.029,0.479,0.56,0.373,3.104,0.325,condominium,yes,yes,no,no,yes,765000
gdansk,30.0,1.0,,2.0,2019.0,54.31976,18.59416,5.11,3.0,0.49,1.614,0.041,0.345,0.63,2.052,0.746,condominium,no,no,no,no,no,479000
gdansk,44.48,2.0,,3.0,2004.0,54.352473,18.5316896,7.96,9.0,1.276,1.169,0.224,0.119,0.296,,0.519,condominium,no,yes,no,no,yes,619900
gdansk,30.94,1.0,7.0,10.0,1978.0,54.354528,18.61055,2.9,8.0,0.349,0.835,0.283,0.3,0.054,2.385,0.236,condominium,no,no,yes,no,yes,435000
gdansk,62.4,3.0,5.0,9.0,1989.0,54.390768,18.59997,5.8,24.0,0.13,0.601,0.223,0.229,0.318,1.402,0.099,condominium,no,no,yes,no,yes,839000
gdansk,75.45,4.0,2.0,3.0,2007.0,54.371882,18.5246058,8.78,6.0,0.094,2.291,0.245,1.953,0.237,,0.403,condominium,yes,yes,no,no,no,779000
gdansk,30.9,2.0,7.0,10.0,1978.0,54.42141,18.57752,9.43,28.0,0.131,0.039,0.288,0.178,0.23,0.642,0.063,condominium,no,no,yes,no,no,529000
gdansk,69.0,3.0,2.0,5.0,2023.0,54.39972,18.64798,5.61,2.0,0.594,0.587,1.247,0.495,0.453,2.966,0.544,condominium,no,no,yes,no,no,1100000
gdansk,55.0,3.0,1.0,4.0,2016.0,54.3878,18.59879,5.59,21.0,0.364,0.44,0.363,0.407,0.084,1.129,0.358,condominium,no,yes,yes,no,no,1190000
gdansk,52.61,2.0,1.0,4.0,2020.0,54.321114,18.57506275,6.03,1.0,0.582,1.804,0.728,0.115,0.783,1.553,0.967,condominium,no,yes,no,no,no,609000
gdansk,62.66,3.0,14.0,16.0,2021.0,54.39651,18.6443,5.28,12.0,0.301,0.158,1.409,0.127,0.135,2.538,0.119,condominium,no,yes,yes,no,no,1189000
gdansk,51.25,2.0,,4.0,2019.0,54.32236,18.58271,5.53,7.0,0.311,1.435,0.55,0.306,1.066,1.839,0.682,condominium,no,yes,yes,no,no,539000
gdansk,78.2,4.0,3.0,3.0,,54.37494,18.61296,3.91,23.0,0.288,0.524,0.202,0.457,0.086,0.291,0.072,condominium,no,no,no,no,no,839900
gdansk,50.76,2.0,2.0,10.0,1977.0,54.4050187,18.571357,8.2,19.0,0.253,0.721,0.53,0.246,0.221,1.3,0.273,condominium,no,no,yes,no,no,839000
gdansk,47.6,2.0,2.0,8.0,,54.3862,18.56945,6.86,4.0,0.371,0.674,0.2,1.159,0.618,2.569,0.348,condominium,no,yes,no,no,yes,699000
gdansk,41.38,2.0,2.0,3.0,2022.0,54.3399034,18.6192124,2.51,14.0,0.182,0.902,0.076,0.242,0.094,2.594,0.03,condominium,no,yes,no,no,no,503000
gdansk,41.63,2.0,1.0,3.0,2022.0,54.3399034,18.6192124,2.51,14.0,0.182,0.902,0.076,0.242,0.094,2.594,0.03,condominium,no,yes,no,no,no,506000
gdansk,49.5,2.0,,5.0,2006.0,54.4071316,18.588233,7.72,15.0,0.276,0.857,0.514,0.175,0.188,1.507,0.229,condominium,yes,no,yes,no,no,939000
gdansk,32.0,2.0,4.0,8.0,1980.0,54.40565,18.60583,7.0,16.0,0.336,1.978,0.601,0.303,0.486,2.525,0.067,condominium,no,no,yes,no,no,529000
gdansk,101.1,3.0,1.0,3.0,1907.0,54.40862,18.557,9.12,20.0,0.119,1.287,0.031,0.181,0.029,1.312,0.271,condominium,no,yes,no,no,yes,1149000
gdansk,55.4,3.0,2.0,4.0,1985.0,54.3401618,18.6110365,2.99,10.0,0.199,0.926,0.354,0.299,0.259,2.971,0.315,condominium,no,yes,no,no,no,685000
gdansk,39.0,2.0,,5.0,2018.0,54.3477017,18.6687505,0.95,7.0,0.605,1.091,0.111,0.406,0.248,0.444,0.443,condominium,yes,no,no,no,no,799000
gdansk,40.47,2.0,2.0,4.0,2021.0,54.30759,18.60029,5.82,5.0,1.09,3.013,0.492,0.448,0.275,1.92,0.455,condominium,no,yes,yes,no,no,559000
gdansk,64.3,3.0,,5.0,2024.0,54.39949,18.56962,7.82,20.0,0.224,0.703,0.605,0.383,0.126,1.92,0.352,condominium,no,no,yes,no,no,1279653
gdansk,68.4,3.0,,17.0,2024.0,54.39531,18.64663,5.13,12.0,0.182,0.126,1.534,0.086,0.061,2.508,0.22,condominium,no,no,yes,no,no,943920
gdansk,74.0,3.0,,17.0,2024.0,54.39531,18.64663,5.13,12.0,0.182,0.126,1.534,0.086,0.061,2.508,0.22,condominium,no,no,yes,no,no,858749
gdansk,65.26,3.0,2.0,3.0,,54.3551849,18.628765,1.78,5.0,0.357,0.555,0.362,0.905,0.347,1.204,0.163,condominium,no,no,no,no,no,1204587
gdansk,72.43,3.0,2.0,5.0,2024.0,54.40344,18.56278,8.45,11.0,0.165,1.142,0.698,0.251,0.311,1.586,0.101,condominium,no,no,yes,no,no,1498564
gdansk,49.5,2.0,3.0,4.0,1986.0,54.3366519,18.6102579,3.19,8.0,0.318,1.246,0.744,0.225,0.15,3.262,0.146,condominium,no,yes,no,no,yes,579000
gdansk,42.69,2.0,1.0,4.0,2024.0,54.34523,18.53424,7.8,2.0,1.626,1.548,0.104,0.575,0.487,4.827,0.947,condominium,no,yes,yes,no,no,500000
gdansk,42.67,2.0,2.0,7.0,2024.0,54.402272,18.6512302,5.89,1.0,0.339,0.939,1.233,0.839,0.659,3.318,0.673,condominium,yes,yes,yes,no,no,725000
gdansk,53.4,2.0,4.0,4.0,1982.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,no,no,no,yes,539000
gdansk,36.36,2.0,3.0,5.0,2022.0,54.34169855,18.65341187,0.86,10.0,0.292,0.106,0.334,0.548,0.213,1.539,0.401,condominium,no,no,yes,no,no,899000
gdansk,50.51,2.0,5.0,5.0,2024.0,54.40096,18.64903,5.75,1.0,0.488,0.74,1.201,0.648,0.604,3.12,0.695,condominium,no,yes,yes,no,no,752000
gdansk,47.07,2.0,3.0,5.0,2024.0,54.4012,18.64905,5.77,1.0,0.482,0.764,1.185,0.673,0.63,3.143,0.718,condominium,no,yes,yes,no,no,701000
gdansk,50.5,3.0,4.0,4.0,2023.0,54.32381,18.58456,5.35,4.0,0.116,1.24,0.7,0.238,1.006,2.036,0.53,condominium,no,yes,yes,yes,no,669000
gdansk,47.27,2.0,4.0,5.0,2024.0,54.4012,18.64905,5.77,1.0,0.482,0.764,1.185,0.673,0.63,3.143,0.718,condominium,no,yes,yes,no,no,704000
gdansk,50.65,2.0,3.0,5.0,2024.0,54.40242,18.64969,5.91,2.0,0.43,0.902,1.14,0.815,0.574,3.281,0.772,condominium,no,yes,yes,no,no,754000
gdansk,37.54,2.0,1.0,3.0,1958.0,54.35556,18.65342,0.69,62.0,0.145,0.293,0.23,0.291,0.164,0.175,0.193,condominium,no,no,no,no,no,550000
gdansk,46.53,2.0,5.0,5.0,2024.0,54.40096,18.64903,5.75,1.0,0.488,0.74,1.201,0.648,0.604,3.12,0.695,condominium,no,yes,yes,no,no,693000
gdansk,34.6,2.0,5.0,11.0,1985.0,54.3609995,18.5701319,5.61,2.0,0.384,1.632,0.525,0.458,0.548,3.109,0.53,condominium,no,yes,yes,no,yes,549000
gdansk,71.99,4.0,2.0,2.0,2021.0,54.31614,18.59473,5.35,4.0,0.356,2.019,0.444,0.569,0.309,1.838,0.563,condominium,no,yes,no,no,yes,829000
gdansk,35.0,2.0,3.0,4.0,1970.0,54.37253,18.52448,8.8,6.0,0.16,2.357,0.25,2.02,0.237,,0.398,condominium,no,no,no,no,no,415000
gdansk,80.0,3.0,1.0,3.0,1932.0,54.37314,18.61208,3.81,16.0,0.3,0.664,0.298,0.603,0.083,0.497,0.189,condominium,no,yes,no,no,yes,1110000
gdansk,32.0,2.0,12.0,17.0,2019.0,54.4109,18.59472,7.86,30.0,0.095,1.176,0.317,0.122,0.026,1.62,0.173,condominium,no,yes,yes,no,no,779000
gdansk,50.0,3.0,,8.0,1962.0,54.40843,18.5869,7.89,20.0,0.173,0.718,0.35,0.062,0.073,1.345,0.073,condominium,no,no,yes,no,yes,739000
gdansk,61.11,4.0,3.0,3.0,2023.0,54.31166,18.60013,5.47,6.0,0.881,2.568,0.228,0.122,0.228,1.968,0.184,condominium,no,yes,yes,no,no,743000
gdansk,45.0,2.0,4.0,4.0,1970.0,54.4041,18.5915,7.32,14.0,0.275,1.218,0.301,0.385,0.133,1.897,0.215,condominium,no,yes,no,no,yes,580500
gdansk,40.78,2.0,,4.0,,54.3295818,18.5542556,6.86,3.0,0.94,2.469,0.756,0.282,0.601,2.689,0.203,condominium,no,no,no,no,no,514999
gdansk,31.47,2.0,3.0,3.0,2016.0,54.3393878,18.5856837,4.59,0.0,1.073,0.69,0.728,0.904,0.676,3.689,0.805,condominium,no,yes,yes,no,no,488970
gdansk,46.0,2.0,1.0,10.0,1971.0,54.41757,18.59442,8.52,10.0,0.199,0.725,0.255,0.156,0.339,1.47,0.274,condominium,no,no,no,no,no,660000
gdansk,38.0,2.0,10.0,10.0,1973.0,54.40789,18.59109,7.69,22.0,0.231,0.994,0.444,0.16,0.038,1.59,0.236,condominium,no,no,yes,no,no,529000
gdansk,44.0,2.0,1.0,17.0,2012.0,54.4055,18.60663,6.97,16.0,0.351,2.033,0.58,0.293,0.468,2.578,0.024,condominium,no,yes,yes,yes,no,790000
gdansk,64.77,3.0,9.0,17.0,2023.0,54.39579,18.64638,5.19,12.0,0.226,0.181,1.542,0.072,0.013,2.543,0.212,condominium,no,no,yes,no,no,1199000
gdansk,32.0,1.0,5.0,7.0,,54.393819788229,18.6190591579384,5.45,5.0,0.512,1.239,0.618,0.085,0.097,1.836,0.574,condominium,no,yes,no,no,no,669000
gdansk,42.3,2.0,3.0,3.0,1960.0,54.35563,18.6476,0.82,47.0,0.232,0.047,0.209,0.386,0.094,0.11,0.054,condominium,no,yes,no,no,no,998000
gdansk,39.35,2.0,11.0,16.0,,54.395498,18.642851,5.18,12.0,0.222,0.032,1.354,0.146,0.008,2.393,0.035,condominium,yes,yes,yes,no,no,750000
gdansk,30.0,2.0,,10.0,1970.0,54.4110465,18.598796,7.75,25.0,0.043,1.426,0.205,0.096,0.123,1.86,0.124,condominium,no,yes,no,no,yes,549000
gdansk,93.2,3.0,1.0,3.0,2022.0,54.41016,18.55494,9.34,20.0,0.174,1.4,0.211,0.115,0.104,1.309,0.488,condominium,no,yes,yes,yes,no,2244996
gdansk,58.8,4.0,3.0,5.0,1980.0,54.40667,18.63253,6.53,18.0,0.343,1.443,0.204,0.338,0.347,3.355,0.104,condominium,no,yes,no,no,yes,780000
gdansk,72.95,4.0,,4.0,2023.0,54.35,18.5808,4.77,8.0,0.407,0.485,0.127,0.128,0.416,3.632,0.839,condominium,no,yes,yes,yes,no,839000
gdansk,72.95,3.0,,4.0,,54.35,18.5808,4.77,8.0,0.407,0.485,0.127,0.128,0.416,3.632,0.839,condominium,no,yes,yes,yes,no,839000
gdansk,72.95,3.0,,4.0,,54.35,18.5808,4.77,8.0,0.407,0.485,0.127,0.128,0.416,3.632,0.839,condominium,no,yes,yes,yes,no,839000
gdansk,58.0,2.0,4.0,4.0,2022.0,54.33324177,18.59032631,4.52,9.0,0.45,0.131,0.457,0.457,0.18,3.145,0.357,condominium,no,yes,yes,no,no,729000
gdansk,100.61,5.0,3.0,6.0,2013.0,54.35442,18.6561,0.57,65.0,0.075,0.5,0.091,0.232,0.163,0.367,0.402,condominium,no,no,yes,no,no,2425000
gdansk,32.67,2.0,3.0,6.0,2013.0,54.35442,18.6561,0.57,65.0,0.075,0.5,0.091,0.232,0.163,0.367,0.402,condominium,no,no,yes,no,no,785000
gdansk,31.51,2.0,3.0,6.0,2013.0,54.35442,18.6561,0.57,65.0,0.075,0.5,0.091,0.232,0.163,0.367,0.402,condominium,no,no,yes,no,no,750000
gdansk,37.57,2.0,4.0,10.0,,54.41431,18.58603,8.47,18.0,0.26,0.73,0.319,0.281,0.208,0.962,0.228,condominium,no,no,no,no,yes,520000
gdansk,49.6,3.0,4.0,4.0,1981.0,54.3445579,18.6224805,2.14,11.0,0.462,0.535,0.472,0.294,0.466,2.087,0.494,condominium,no,yes,no,no,yes,635000
gdansk,53.4,2.0,4.0,4.0,1982.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,yes,no,no,no,539900
gdansk,53.35,2.0,1.0,3.0,1906.0,54.3494059,18.6662911,0.77,12.0,0.585,1.093,0.138,0.429,0.17,0.646,0.342,condominium,yes,no,no,no,no,745000
gdansk,84.63,4.0,3.0,3.0,2008.0,54.30495,18.58805,6.55,4.0,0.897,3.26,0.681,0.305,0.717,1.158,0.72,condominium,no,yes,no,no,no,850000
gdansk,50.5,3.0,4.0,4.0,2023.0,54.32381,18.58456,5.35,4.0,0.116,1.24,0.7,0.238,1.006,2.036,0.53,condominium,no,yes,no,no,no,669000
gdansk,53.6,2.0,4.0,4.0,1982.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,no,no,no,yes,539000
gdansk,53.0,2.0,,4.0,2022.0,54.34765,18.61818,2.36,7.0,0.07,0.112,0.265,0.654,0.761,2.126,0.158,condominium,no,yes,yes,yes,no,930000
gdansk,48.23,2.0,1.0,3.0,2023.0,54.39874,18.64843,5.5,4.0,0.579,0.517,1.348,0.407,0.359,2.889,0.484,condominium,no,yes,yes,no,no,745000
gdansk,65.06,3.0,4.0,5.0,2017.0,54.3999037,18.6146777,6.18,8.0,0.58,1.643,0.499,0.54,0.339,2.392,0.417,condominium,no,yes,yes,yes,no,1249000
gdansk,48.86,2.0,1.0,4.0,1962.0,54.346,18.64858,0.53,65.0,0.187,0.58,0.319,0.326,0.258,1.06,0.068,condominium,no,yes,no,no,yes,730000
gdansk,66.7,3.0,3.0,5.0,2018.0,54.37242,18.52564,8.73,6.0,0.18,2.369,0.319,2.03,0.308,,0.471,condominium,no,yes,yes,yes,no,929000
gdansk,41.08,2.0,1.0,3.0,2022.0,54.31468,18.5937,5.51,5.0,0.346,2.175,0.405,0.624,0.163,1.699,0.443,condominium,no,yes,yes,no,no,560000
gdansk,49.01,2.0,2.0,3.0,2006.0,54.35199,18.532,7.94,9.0,1.295,1.19,0.169,0.077,0.24,,0.528,condominium,no,yes,yes,no,no,599000
gdansk,56.7,3.0,2.0,4.0,1956.0,54.3561,18.648,0.86,43.0,0.173,0.105,0.224,0.33,0.059,0.076,0.053,condominium,yes,no,no,no,yes,735000
gdansk,69.7,3.0,1.0,3.0,2008.0,54.30495,18.58805,6.55,4.0,0.897,3.26,0.681,0.305,0.717,1.158,0.72,condominium,no,no,no,no,no,699000
gdansk,47.5,2.0,,3.0,2016.0,54.3346687,18.5910839,4.42,6.0,0.465,0.059,0.538,0.463,0.221,3.31,0.513,condominium,no,no,yes,yes,no,660000
gdansk,42.5,2.0,2.0,7.0,2024.0,54.40046,18.64453,5.72,1.0,0.491,0.585,1.04,0.549,0.53,2.931,0.525,condominium,no,no,no,no,no,725000
gdansk,33.45,1.0,6.0,16.0,2018.0,54.35919,18.65321,1.1,22.0,0.154,0.214,0.513,0.152,0.258,0.369,0.074,condominium,no,yes,yes,no,no,699000
gdansk,42.0,2.0,2.0,4.0,2024.0,54.35124,18.53555,7.71,7.0,1.528,1.424,0.136,0.141,0.15,,0.752,condominium,no,yes,yes,no,yes,679000
gdansk,53.4,2.0,4.0,4.0,1982.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,no,no,no,no,539000
gdansk,54.31,3.0,1.0,4.0,2019.0,54.324881,18.6345344,3.01,9.0,0.367,2.333,0.348,0.169,0.789,3.558,0.295,condominium,no,yes,yes,no,yes,665000
gdansk,95.44,4.0,3.0,3.0,1895.0,54.37442,18.61185,3.92,23.0,0.359,0.531,0.269,0.5,0.064,0.376,0.046,condominium,no,no,no,no,no,1050000
gdansk,40.35,2.0,15.0,16.0,2021.0,54.39606,18.64307,5.24,12.0,0.271,0.089,1.407,0.159,0.046,2.455,0.028,condominium,no,yes,yes,no,no,765000
gdansk,25.0,1.0,1.0,2.0,1970.0,54.35303,18.62571,1.9,9.0,0.162,0.648,0.282,0.761,0.496,1.447,0.392,condominium,no,no,no,no,yes,440000
gdansk,36.9,2.0,,3.0,1990.0,54.32513,18.62435,3.33,7.0,0.187,2.356,0.351,0.316,0.353,3.78,0.194,condominium,no,yes,no,no,yes,499000
gdansk,36.0,2.0,4.0,4.0,2023.0,54.30018,18.61488,6.04,1.0,1.273,4.075,1.726,1.009,1.517,2.976,0.423,condominium,no,yes,yes,no,no,435000
gdansk,40.59,2.0,1.0,5.0,2023.0,54.31912657,18.59539032,5.09,3.0,0.5,1.695,0.143,0.434,0.609,2.067,0.697,condominium,no,yes,yes,no,no,645000
gdansk,61.0,3.0,4.0,10.0,1982.0,54.37446,18.56162,6.63,6.0,0.201,1.081,0.28,1.777,0.32,2.983,1.499,condominium,no,yes,yes,no,yes,750000
